,P27635,P18077,O95336,P33240,P63279,P00390,Q14919,Q96RT1,O60869,Q92890,P99999,Q8NC51,P20962,O00622,O95793,P55809,Q15582,P49207,P49006,P40222,P31040,P36551,P35222,P60468,P30626,Q6BDS2,P28072,P59998,P31949,O00422,Q15084,Q02543,Q13443,P98179,Q13637,P82979,P68371,Q14108,P67809,P62917,P62910,P62851,Q14160,P62424,P62269,P61981,Q92747,Q14764,P61978,Q07666,O75439,P13796,O95757,Q9NVP1,P09669,O75934,O75608,P10412,O60831,P04844,Q99614,Q9UK76,P20645,P23528,P09104,P08195,Q9H3U1,Q9H3N1,P61026,P07093,Q9H5V8,P24844,O94776,P62266,P62750,Q9UBS4,Q13907,P84098,O15143,Q00341,Q03135,Q15121,Q9Y3A5,P42766,Q16698,P46778,P31153,P46782,P11802,P27816,Q13547,P29317,P30085,Q13509,P07437,P08581,Q02750,P24941,Q14978,Inhi_5,pert_id,trial names
146,0.014722306325444384,-0.058741457161821754,0.0025690521051225565,-0.12256288175189405,0.1506439992945961,-0.01440966851750071,-0.14071462306337268,0.20245316563379645,-0.5458166207841485,0.11089851774262323,0.06384737056260185,-0.2408468900639679,0.31570457358517734,-0.9432037889589963,-0.07839611841862486,-0.015101647809544353,0.9450317890444989,0.08103493640565447,0.11504797152712527,-0.0027525483308310735,0.17460034359409304,0.27430837689347976,-0.39685772702733785,0.2223435240730677,-0.10378031355479389,-0.20499538141634024,0.21960128530842934,0.04458696104519918,0.0003128178157331361,-0.6461573560697282,-0.017909059260438485,-0.23133414217815332,0.06372248624405158,0.08330304523060386,-0.4292000605195639,0.14983173490586726,0.27982297852481364,-0.20703099051811844,-0.24765131675230356,-0.19258813897900076,0.0995220658003233,0.10866998237352304,-0.16991299172654703,-0.1339305514064601,0.14568156362247867,0.16938598799998492,0.44464775495760195,0.003944504030469087,-0.03421577265111417,0.29072801180616575,0.04831455155773473,-0.5853977581241151,0.004265985575200304,-0.28484789178732256,-0.31984530417159857,-0.12412733763066021,-0.12122526899568571,-0.5576520414418814,0.36255869374961414,-0.2063042045264439,-0.14668220668154364,0.037098968851629686,0.04265861256358965,0.30355139246309765,0.03294754104272857,-0.16364845076328635,0.32027260464194046,0.13826385475156575,-0.2156707456684479,-0.14090909482313577,-0.16277535330783963,-0.5583005378543445,-0.02020046778910232,0.010308351720739127,-0.10239208930708467,-0.12388028584376647,0.39958383747572074,-0.009951012297575538,0.24362562402022525,-0.22475939741231957,-0.1642475552334375,0.578990137551382,-0.4388296183423006,-0.11739004949901145,-0.09508336132559232,0.09835707641425279,-0.3003829359599444,0.052669165397955846,0.21288702921857036,-0.17684250749600147,0.1598583827154371,-0.33047039675388473,0.20230216046003272,0.3533633045402678,0.03211967156966496,0.13834347833671845,-0.004996649421784581,0.4371381966750152,-0.3224119071375661,1.0539585023762599,9,Talazoparib_9_24
149,-0.28571006979546576,-0.43720470750835577,-1.2519236789598696,-0.3247829362462565,0.14288892869687336,-0.7324379192387388,-0.7411821270485803,-0.0060337974175546745,-0.3758548361533601,-0.5584528330862196,-0.03662157454293432,-0.6596324681252771,0.1831967081532617,0.007076948932682496,-0.280473615239357,-0.29057067344703996,0.68957238843876,-0.2797971765776809,-0.026880151270293043,-0.753317805775748,-0.47007664473116634,0.15029837555458828,-0.3070978861444881,-0.5648038381197525,-0.3603754677346896,-0.940371355676059,-0.344987711126778,-0.018770804549817086,0.3016682774437829,1.0343925066973616,-0.06379291717250007,-0.5476884566826575,-0.5219334981650121,-0.2579134009675814,-0.21443311445862992,-0.3723169283816334,0.050493898148105266,-0.8867844015507472,-0.45225692024286884,-0.8739385966456005,-0.23737901999439734,-0.05046377504308224,-0.42075108818756024,-0.21984519609918704,-0.23427873147252073,-0.3801995502204139,0.7889755287223394,-0.19649958343078175,-0.22915601555345388,-0.2835985544413596,-0.8256016339643942,-0.07779832279848305,0.3670809468825475,-0.14556715720568325,-0.09312853548076495,-0.7724370748294308,-0.1817629697039672,-0.795887488107821,0.41292016904100104,-0.20769165733653605,-0.13702280141116732,0.33220245855510766,-0.04998526694039951,-0.012156496307757095,0.03633024591179632,-0.016202097824019643,0.1552362579850509,-0.7784160156507461,-0.3874552640934803,0.23841494984868716,0.026139493058595743,-0.6320456047612663,-0.42762311217803733,-0.9145753734114468,-0.13335331260812713,0.004422615297988393,0.057161307264383676,-0.32603835681621535,-0.26954532456241515,-0.524658822808716,-0.39501535810792276,0.5974801988204721,-0.4897570146167875,-0.7133361208294141,-0.49014363455121074,-0.2280967255548003,-0.14288591233994538,-0.5016793459732479,-0.057320416704795644,-0.23429038420750614,-0.16014979685567984,-0.1661528557177727,-0.13829348540951417,-0.0661754648866324,0.12479536196236389,0.4472523796626682,-0.07919140323803765,0.399331759947317,-0.6685472048616578,0.5465820168,47,Temozolomide_47_24
152,0.16304351390860478,-0.10713036494318391,-0.01669274295186859,-0.11237193435766413,0.21219598582536325,0.13757939791368592,0.027073119474058206,0.1203122615720139,-0.11119427243844089,-0.33242248855133877,-0.2949028443137696,-0.6099559252663255,-0.09312990813416905,-0.0517606226794326,0.12279301845448765,-0.03156706615689706,1.0160091783154777,0.02963578744499803,-0.4604977606458914,-0.27048529538264227,-0.14388975258938855,0.13952037274710216,-0.6110488767230099,0.2121451762619396,0.08511014973939189,0.24055746269380096,0.226072504881738,-0.09243761946075825,-0.14903384809843437,-0.2569083756280049,-0.03292542893328068,-0.2105644515225192,0.04202718333366585,0.07468266937335875,-0.3854169102155746,0.07076393620409673,0.28359849765555123,-0.12484577686014402,-0.11607271983864258,-0.043315733782785366,-0.1471626761061617,0.21374832462011473,0.18704384896236462,-0.017466224616256503,0.15753341174855442,0.21607352022975215,-0.23597050737284894,-0.09302075859737768,0.006895812128742536,0.021582729593348875,-0.0298944995740146,-0.22841603759883608,0.21102924262855893,-0.20222376223468483,-0.10685273878887648,0.08308279686917319,-0.14983251058354932,-0.34643163895545914,0.7652963851776541,-0.09242661606095261,-0.27922466108077754,0.34542225953656275,0.2185010898816483,0.23913659230066386,-0.2296617333140107,-0.18001135562147008,0.3659284838390362,-0.07232985458025586,-0.06620549401971286,0.20205530423595305,-0.1145954836799028,-0.7476315140293378,-0.22701807192028325,0.051865978624851344,-0.18015643602137907,-0.23902290224479739,0.08610531538600726,0.2510885633351935,-0.06068011153841485,0.07039591782043582,-0.23691174189360367,0.2787096793357171,-0.2909103096085595,0.04341567292212612,0.08940111502683612,0.033018210202445324,-0.15252160669631679,0.04558606847655767,-0.011391846726854218,-0.2604125558515658,0.13690543084364995,-0.3292793983199016,-0.25977997578744544,0.3050019181438963,0.33056959505437633,0.07144716350379683,0.5009194460022309,0.3663959659978972,0.03517110035062234,1.0347394540000001,61,Toremifene citrate_61_24
155,0.10550231372825374,-0.19172135726938833,-0.10952745348081812,0.1463856150246667,0.3367317612100771,-0.016297701220737797,-0.6150198918529363,-0.30106520741868414,-0.11843581504075244,-0.29042873312476286,0.19595686678633964,-0.28310983262372663,0.4121926776848302,-0.3715777810745662,-0.20502365712338852,0.0774694387477236,0.573043606289517,0.025244150398561153,-0.01635155315162645,0.0893339551197236,0.09533461334220487,0.2376513935600332,-0.22094520914375496,0.43045438768100946,-0.00712815668107139,-0.17783077847751716,-0.05648963702586971,0.007084325305898247,-0.0016806374029390957,-0.43173321259732367,0.05472581241659946,-0.22247888107409408,0.22113968869942088,0.03187253116106135,-0.4508207746893122,-0.0529694807148375,0.19915398088356864,-0.1331983337957065,-0.1726780862723137,-0.1241873942723305,-0.03134856988852632,0.1442492873421164,-0.2415299774102527,-0.048337304579901826,0.2004119546008111,0.1983205310162215,0.4809297851317436,0.006000180144268619,-0.012442435647540792,0.27907171558045085,0.002540637094995211,-0.26077770861218846,0.1268882161059995,-0.34494200570945877,-0.049492542301682506,-0.11065434875439652,-0.03126535762576683,-0.24200369511357966,0.10986995455933744,-0.04636272668295566,-0.1658954635508912,0.3442378386503282,0.0665322126366823,0.1901835367189704,-0.010244390927662907,0.040707783750878836,0.16843787453133166,0.028488527313815116,-0.27275615060910524,0.08527105426754422,-0.09370185678683873,-0.4049179023993628,-0.13746772406982907,-0.03468570158816653,-0.11502663978965094,-0.3925095137842473,0.09796636121776349,0.022132998936206516,-0.18304797811283588,-0.1751773481433129,-0.11235198406287716,0.3314434386308069,-0.4375637846905424,-0.20764756283199415,0.07503033165823757,0.02139135631374683,-0.150771330668063,-0.17469828362800563,0.05789618945232141,-0.11498731000989752,0.011546433629938757,-0.20341589831647466,-0.0017186459293295393,0.21493569348859895,0.18436263815060586,-0.07611746228979673,0.16284544050981387,0.3840679541124166,-0.25197710998501843,0.78804347826087,5,Tucatinib_5_24
158,0.002004305213446328,-0.050464694962884915,0.05617542470190703,-0.21988115467287164,0.17043128523019002,-0.2663704021080356,-0.1412192448263995,0.10959244288827534,-0.011702561906556275,-0.4355581082839626,0.42800408709479565,-0.35261555565788755,-0.2397456233925752,-0.5078663505684394,-0.24401515397949913,-0.032233369079451596,0.5073962681126533,0.056078516923773296,-0.4487919537499674,0.03338073984633683,0.13510515897430928,0.24926562167600763,-0.1356246201421648,-0.18923548442290042,0.029468736770560295,-0.08070616094553781,0.12342861186572233,-0.19961681699490094,0.08124007501133809,-0.10501190097928818,-0.16562311837641783,-0.27720097556436946,0.0198227212545737,-0.24352149697450068,-0.1726565816945829,0.1861230054310765,0.22644237983511703,-0.43573620783591566,-0.23660880191586411,-0.07899375942603419,-0.09291511817296937,0.06645474292965454,-0.16542802007232527,-0.0760361256792848,-0.011859466321444504,-0.40466104141761944,0.1433143852263931,-0.023691595561945358,-0.10517442210462087,0.03285189563222348,-0.08523170823442743,-0.0407221775860468,-0.05163275487556233,-0.02847141151130955,0.18075526923701346,0.12266349284737553,-0.02944912748009922,0.05522613542629984,0.29249191507041744,-0.0948548858983616,-0.2756682889363213,-0.11775938484762676,-0.09085560555759627,0.18540531123424253,-0.28266411441538314,0.08017527370200635,0.3306757052078076,0.08941418643430926,0.007430218493199736,-0.20274592963601032,-0.008142276510987903,-0.45647799870368116,-0.189181573257732,0.04515163877239114,-0.06999510323884528,-0.44359246166085803,0.3329966543624452,-0.12754179321416823,-0.3299469840512674,-0.02534608614784735,0.07133055423721833,0.5628997025348036,-0.33980256925408986,-0.2938212344326709,0.13328846888573737,-0.03568084517828884,-0.16993141748995363,-0.15318743775389387,-0.1908061218093966,-0.25332424760741273,-0.007860363782108326,-0.40823040587140075,-0.0018430601153435016,-0.010905923102840609,-0.08968077987431942,0.10802522358983126,0.14800651496663678,0.32396138170686606,-0.07874723637926016,0.749878375091219,28,Vandetanib_28_24
161,-0.7760457012131402,-0.06245773895374394,-0.10328659789645862,-0.15181315171635687,-1.3024810319530145,-0.38114719268536096,-0.37308666189004375,0.1273031003527299,-0.09400259297549333,-0.16937852905047768,-0.44291722450181936,-0.3340353504619223,-0.9352413318933331,-0.016519699049276578,-0.06698196481389258,0.48523698230518536,1.733430416123739,0.3524222248138633,-0.04337941448993784,-0.46348400193070366,0.05300866966604432,0.10913768524653278,-0.3104728818784946,0.8885979506691951,0.10427444662857072,0.1092990489487435,-0.17124478840023835,0.1335390703625188,-0.8301921226800021,-0.39020638236703414,0.5003684441154869,-1.1767364373055094,0.030614694621212662,-1.2198945918872053,-0.23501488938426043,-0.06048557233760555,-1.2129679070614008,0.03623340582269411,-0.23044388190822154,-0.3068909913524382,-0.659715888231328,0.03437980246893648,-0.2385040574620594,0.016741996596188618,0.08313857853956465,0.06787479583896135,-0.10314785259429697,-0.6214916363344677,-0.6289303443708028,0.3089900357161599,-0.1861108684319234,-0.8914748327650394,0.0822758498932756,0.2146584607981622,0.5530265095819841,-0.18727524313924024,-0.10254668256519972,0.6217281913616451,0.9000172225045863,0.4043030242165265,-0.2382965631714267,-0.3142747969780769,0.0,-0.2847657146763701,-0.3760148593998612,0.6991029073504995,0.43676807299449294,0.5395265918764339,0.2832198075475216,0.19873931635968148,-0.909864911393171,-0.5675763683225473,-0.3995518509167515,-0.7449192887439716,-0.025537471649372406,0.32148175384139915,-0.20812891087376884,-0.4981677816604799,-0.9493081636127538,-0.1588339449166413,-1.0927945315885574,-0.41224645742464305,-0.0884815001851595,-0.25067972373745945,0.02905663331752482,-1.3237904398293228,-0.6169410760459849,-0.5877307128572925,-0.8618677364246695,-0.25106848638565643,-1.2554316779067907,-0.10025765953876566,-0.7741533509661259,-2.204356882380227,-0.6425214274862918,0.21583269817356032,-0.07811298967708323,0.2180492299171929,0.05370563796905004,1.015937732,45,Verteporfin_45_24
164,-0.33113567265282445,-0.43832139523503044,-0.23997216775622565,0.2864501689431974,0.1514816719676833,-0.9571750294712607,-0.21637340369191713,-0.3753113447083577,-0.30041983286950935,0.11407173934810128,0.25105345141703417,-1.0803465804323455,0.3930657887317769,0.8795245904706996,-0.44172891037400225,0.0332651111103484,1.8527211463603594,-0.6785576742301083,-0.47162594855476886,-0.49926119393825164,-0.6842291162280683,-0.07529075497989114,-0.31117174658670765,-0.5930171074263301,-0.709010485032312,0.01969853189512449,-1.5285448971591575,-0.1997365840905062,0.38917117174078025,-0.16930229681342882,-0.01564679344908191,-0.4628470138281211,-0.1755515570778088,-0.23960046064823515,-0.10649241976822096,-0.024264894164734763,0.13148147863194964,-0.13905280532000233,-0.8581222564456081,-0.7014753180073566,-0.3729294706668741,-0.06648453198368917,-0.056419783530019696,-0.4943165623535135,-0.5428018708920695,0.06806413841267883,0.22213797733737167,-0.5044972945210878,-0.21897761539382649,0.20306351967140263,-0.28470358686704067,-1.1397203223361472,0.4202212189461405,-0.0797902902719859,-0.17566849024902934,-0.4661182176945293,-0.2247294856141158,-1.2284761631666623,-0.2769749497312949,-0.0006525394528274775,-0.9685019794898884,-0.18854967974343467,0.1141977901239842,0.16448058469784393,0.00769356041275699,-0.051710138333404695,0.4554048694768978,-0.7350611661321955,0.0006942244671723635,0.7546331077603339,0.17232969441227228,-0.17862652838968912,0.12409557421248779,-0.824260792024383,-0.29243001446054,-0.1603969963228209,-0.3433190420104023,-0.4140847475108315,0.03770723427953227,-1.2229149746598296,-0.712593572517274,0.39065991290709023,-0.8205408322870872,-0.6861420655250032,-0.271947024115059,-0.5969794769189168,-0.12476773928001719,-0.6753731210845991,0.4838166738221371,-0.9932560039593621,0.07785773585929695,-0.3086242348022651,-0.20894178317372242,-0.06921392482810662,0.04031445479148127,0.3791067759780552,0.29723047819655773,0.6465507038400267,-0.6434499212810455,0.6472350858,67,Vincristine_67_24
167,0.04349551213787311,-0.26710341603956556,-0.30270330939675344,-0.15151691918589597,0.17485681082234394,-0.452129364455903,0.08430181948582072,-0.38148511536464375,0.5026284151747843,-0.03260250955154483,0.1255098913863078,-0.4870961066661133,-0.15491712574223485,0.9010078155210635,0.26456222161319115,-0.2816099825739749,1.448833676603382,0.12217689581429904,-1.2787896531092668,0.06562546329178759,0.19697757190617016,0.7398629449262244,0.0633142641573506,0.6441632916309851,-0.2347525040163675,0.314107363080087,-0.29308290986285124,-0.012919483279997548,-0.15534929877475914,-1.062201166822461,-0.06634600709952482,-0.36267053232969265,-0.15119899440633475,-0.26277391324759525,-0.5685228492063682,0.15128268034627076,0.3504879390092764,-0.4997793628138207,-0.5067009079306569,-0.15070720996225576,0.01097164743153223,0.13640372821509003,0.0008601161286893125,-0.09806074420756677,0.038983018912352944,0.5754082472517631,0.3079798222942969,-0.15635382801734268,-0.4002695500252867,0.01357042252687892,0.062226656072357,-0.43218083624958786,0.05989520601494711,-0.15238845959848366,0.044733276017346335,-0.27079852282661654,-0.09426176004795685,0.4047569913696174,0.6750247064161646,-0.2279484439230058,0.2628877951303994,1.4953409577149357,-0.024540879520047642,0.22459941652240642,-0.4038745045124556,-0.12236391643478418,0.5355588639862805,0.026180778347395822,0.4515496115280169,0.2979549252142525,-0.7371051684250761,-0.4978582228283795,-0.32249866924042253,0.07582907099682103,-0.18375103394985903,0.2502462950844712,1.5154709022869852,-0.06645899624799677,-0.2690544846391032,0.0615444716496645,-0.06197400265203867,0.08836632463140527,0.11599694247082874,-0.2512436169032634,0.17009390640196698,-0.07120557125941522,0.017141914860812974,-0.1473218923966794,-0.22169239403947383,-0.2426466644556169,0.28516012194545226,-0.5343813208420891,-0.5060826913460583,0.4747443914101123,-0.42952491633975926,0.44246341149844914,0.47879577230298703,0.5465208159453087,-0.0402359422195455,1.095970308,33,Vorinostat_33_24
170,-0.011534688136502361,-0.00781062959758419,-0.28736289202285853,-0.20176408257842482,0.12840559950964933,-0.5631123285824355,-0.3533146638058333,-0.1439026972536922,-0.2378783433484397,-0.1735557834317812,0.20419943631839602,-0.6599527382592661,0.5324408002009169,-0.1401780547283703,-0.3879904930848462,-0.1685134459105659,1.1382451343729958,-0.2718014154522264,-0.6593977093076392,-0.668079929853946,-0.028108564091602613,-0.007873362247261706,-0.24613035812345033,-0.35367742282494774,-0.44121509556263483,-0.08417310783990739,-0.30497527347869596,-0.038182771604856634,0.3680347600999098,-0.2813415547055153,0.08404753258448767,-0.4755226548768376,-0.23496552491080389,-0.231441045131635,-0.07061596729992163,0.040330916512623265,0.10561943006008516,-0.15081744324274113,-0.5995585311982227,-0.7069649273941945,-0.10329883455920467,-0.08748289872458065,-0.21642663314907926,-0.2696131962213335,-0.13505942583156133,-0.24274870594776296,0.4698706898542276,-0.07487935025338659,-0.18620212543532522,-0.2452775256640107,-0.22642244022613056,-0.054534378360502456,-0.014828487022888581,0.016840069150143522,-0.16324186376880234,-0.35127306000501096,-0.18848992357132288,-0.8440584721099503,0.6373749509484506,-0.11596312044810736,-0.2200692379520135,0.2144503608935738,0.06042288221047528,0.1655937470310581,-0.002809686867593586,0.0045322183612778386,0.2899341276012691,-0.559136888450947,-0.07928886396905088,0.43826665241761803,0.14647130119432802,-0.18213992799796666,-0.009300652821181902,-0.5396260639561158,-0.0013861182957622016,-0.19887985238544925,0.2509455332006051,-0.2510823957871806,-0.37420161182725975,-0.11010190238380052,-0.33205400838822285,1.1661925747794462,-0.39985973061462093,-0.4854522125358804,-0.19408919518239517,-0.09715370952669695,-0.11296075123104553,-0.3734483562734395,0.10866557756069954,-0.3539554953457076,-0.544361359880445,-0.19969012722795143,0.07192238215942395,0.03458597039502159,0.1286901551980348,0.41125353430013134,0.019706926812709306,0.35525580127672884,-0.601043920037332,0.8207588955999999,43,Zoledronic_43_24
173,-0.09698556821189143,-0.05797035587483403,0.0986677559993999,0.05635848743665186,0.22560797138774946,-0.06909758238560874,-0.04437867866319278,-0.21360378491915322,-0.024915862779896044,-0.04642935384718761,-0.17814491266408886,-0.17706906442969159,0.41979169859531346,0.12089511771467171,-0.1315749901682115,-0.18916757100823722,2.2275822531594422,-0.12317995376854803,-0.05968455233368567,0.08831794989521834,0.15017901775128709,0.229715377240879,-0.18136071357914177,0.2714528855664635,0.17228683854811178,0.18251897538168405,-0.014519977008558338,-0.047677497015535385,-0.2170917945150118,-0.6472402345300401,0.15715552903245436,-0.27903440948213176,-0.014744733291973677,0.13230100862759173,-0.7383093234638792,0.20099022280788428,0.2683999944481888,-0.3453224529232175,-0.06411628966176605,-0.2548375163118726,0.04111973787995609,0.06058701213388987,-0.15420869491856407,-0.11602644997465787,0.17748829212954972,0.24556296027143518,-0.05482775667220959,0.13136847366214952,-0.0033398778751914013,0.3620400460443549,-0.20946392737163336,-0.47504228031467494,0.01934173213509235,0.21781298349982944,-0.07683423576957908,-0.12041031941526614,-0.2244887496847073,-0.10862664823146712,0.4612669889758141,-0.08287476319897173,-0.018546926981245975,0.41219102461638685,-0.36299443262736153,0.22706702878833238,-0.256552930060759,-0.02911689541080285,0.2673954331604938,-0.05957165289215379,-0.15992764279002877,0.19482698201273072,-0.8072035120605099,-0.17176513731729506,-0.03186986926010525,-0.00528558191686131,-0.12036330548429786,0.18250286432698914,-0.044747848606909835,-0.1320475775778619,0.09364188774444204,-0.12660566561852926,0.6372599354432888,0.7557585192919167,-0.05400368059544919,-0.20771416733610193,0.1830101918161051,-0.061850517956678785,-0.026341972649318635,-0.08641588597371226,0.08153640290508625,-0.12414055740490448,0.12713351879357007,-0.44675936778389874,0.2047896367729285,0.33107795230262327,0.22054781187065398,-0.06188196605012943,0.19747482279406045,0.5093930177021241,0.023228188406096213,1.00725,75,hydrocortisone_75_24
